Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Niger,2202,Agadez,1990-11-21,0.403, 1990,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1990-12-01,0.445, 1990,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1990-12-11,0.469, 1990,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1990-12-21,0.483, 1990,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-01-01,0.429, 1991,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-01-11,0.415, 1991,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-01-21,0.379, 1991,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-02-01,0.334, 1991,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-02-11,0.416, 1991,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-02-21,0.458, 1991,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-03-01,0.456, 1991,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-03-11,0.504, 1991,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-03-21,0.535, 1991,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-04-01,0.533, 1991,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-04-11,0.416, 1991,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-04-21,0.351, 1991,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-05-01,0.352, 1991,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-05-11,0.286, 1991,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-05-21,0.346, 1991,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-06-01,0.366, 1991,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-06-11,0.348, 1991,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-06-21,0.399, 1991,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-07-01,0.429, 1991,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-07-11,0.403, 1991,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-07-21,0.409, 1991,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-08-01,0.409, 1991,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-08-11,0.442, 1991,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-08-21,0.492, 1991,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-09-01,0.465, 1991,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-09-11,0.462, 1991,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-09-21,0.427, 1991,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-10-01,0.461, 1991,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-10-11,0.481, 1991,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-10-21,0.545, 1991,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-11-01,0.587, 1991,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-11-11,0.587, 1991,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-11-21,0.602, 1991,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-12-01,0.692, 1991,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-12-11,0.695, 1991,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1991-12-21,0.649, 1991,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-01-01,0.558, 1992,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-01-11,0.552, 1992,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-01-21,0.532, 1992,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-02-01,0.514, 1992,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-02-11,0.489, 1992,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-02-21,0.482, 1992,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-03-01,0.421, 1992,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-03-11,0.5, 1992,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-03-21,0.553, 1992,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-04-01,0.736, 1992,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-04-11,0.737, 1992,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-04-21,0.697, 1992,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-05-01,0.609, 1992,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-05-11,0.531, 1992,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-05-21,0.547, 1992,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-06-01,0.494, 1992,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-06-11,0.523, 1992,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-06-21,0.573, 1992,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-07-01,0.605, 1992,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-07-11,0.613, 1992,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-07-21,0.636, 1992,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-08-01,0.635, 1992,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-08-11,0.652, 1992,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-08-21,0.717, 1992,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-09-01,0.744, 1992,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-09-11,0.717, 1992,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-09-21,0.71, 1992,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-10-01,0.672, 1992,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-10-11,0.653, 1992,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-10-21,0.707, 1992,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-11-01,0.794, 1992,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-11-11,0.791, 1992,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-11-21,0.718, 1992,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-12-01,0.686, 1992,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-12-11,0.701, 1992,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1992-12-21,0.723, 1992,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-01-01,0.707, 1993,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-01-11,0.714, 1993,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-01-21,0.633, 1993,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-02-01,0.62, 1993,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-02-11,0.642, 1993,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-02-21,0.683, 1993,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-03-01,0.726, 1993,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-03-11,0.753, 1993,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-03-21,0.74, 1993,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-04-01,0.703, 1993,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-04-11,0.628, 1993,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-04-21,0.619, 1993,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-05-01,0.627, 1993,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-05-11,0.706, 1993,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-05-21,0.72, 1993,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-06-01,0.709, 1993,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-06-11,0.7, 1993,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-06-21,0.71, 1993,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-07-01,0.702, 1993,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-07-11,0.68, 1993,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-07-21,0.677, 1993,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-08-01,0.68, 1993,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-08-11,0.708, 1993,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-08-21,0.728, 1993,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-09-01,0.743, 1993,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-09-11,0.795, 1993,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-09-21,0.822, 1993,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-10-01,0.863, 1993,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-10-11,0.812, 1993,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-10-21,0.82, 1993,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-11-01,0.877, 1993,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-11-11,0.828, 1993,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-11-21,0.827, 1993,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-12-01,0.859, 1993,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-12-11,0.862, 1993,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1993-12-21,0.882, 1993,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-01-01,0.78, 1994,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-01-11,0.822, 1994,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-01-21,0.869, 1994,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-02-01,0.887, 1994,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-02-11,0.803, 1994,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-02-21,0.634, 1994,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-03-01,0.595, 1994,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-03-11,0.69, 1994,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-03-21,0.86, 1994,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-04-01,0.857, 1994,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-04-11,0.87, 1994,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-04-21,0.887, 1994,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-05-01,0.847, 1994,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-05-11,0.886, 1994,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-05-21,0.899, 1994,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-06-01,0.884, 1994,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-06-11,0.898, 1994,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-06-21,0.879, 1994,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-07-01,0.828, 1994,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-07-11,0.777, 1994,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-07-21,0.779, 1994,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-08-01,0.82, 1994,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-08-11,0.791, 1994,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-08-21,0.74, 1994,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-09-01,0.615, 1994,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-09-11,0.535, 1994,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-09-21,0.54, 1994,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-10-01,0.599, 1994,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-10-11,0.616, 1994,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-10-21,0.626, 1994,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-11-01,0.633, 1994,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-11-11,0.611, 1994,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-11-21,0.592, 1994,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-12-01,0.62, 1994,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-12-11,0.631, 1994,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1994-12-21,0.669, 1994,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-01-01,0.789, 1995,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-01-11,0.749, 1995,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-01-21,0.66, 1995,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-02-01,0.504, 1995,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-02-11,0.474, 1995,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-02-21,0.469, 1995,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-03-01,0.397, 1995,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-03-11,0.481, 1995,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-03-21,0.489, 1995,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-04-01,0.564, 1995,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-04-11,0.583, 1995,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-04-21,0.547, 1995,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-05-01,0.517, 1995,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-05-11,0.468, 1995,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-05-21,0.459, 1995,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-06-01,0.43, 1995,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-06-11,0.455, 1995,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-06-21,0.473, 1995,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-07-01,0.442, 1995,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-07-11,0.419, 1995,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-07-21,0.393, 1995,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-08-01,0.361, 1995,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-08-11,0.335, 1995,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-08-21,0.367, 1995,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-09-01,0.341, 1995,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-09-11,0.347, 1995,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-09-21,0.403, 1995,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-10-01,0.45, 1995,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-10-11,0.469, 1995,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-10-21,0.544, 1995,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-11-01,0.595, 1995,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-11-11,0.523, 1995,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-11-21,0.478, 1995,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-12-01,0.483, 1995,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-12-11,0.482, 1995,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1995-12-21,0.358, 1995,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-01-01,0.276, 1996,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-01-11,0.27, 1996,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-01-21,0.291, 1996,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-02-01,0.246, 1996,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-02-11,0.335, 1996,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-02-21,0.327, 1996,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-03-01,0.337, 1996,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-03-11,0.42, 1996,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-03-21,0.496, 1996,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-04-01,0.578, 1996,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-04-11,0.554, 1996,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-04-21,0.471, 1996,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-05-01,0.428, 1996,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-05-11,0.387, 1996,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-05-21,0.481, 1996,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-06-01,0.506, 1996,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-06-11,0.543, 1996,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-06-21,0.52, 1996,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-07-01,0.48, 1996,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-07-11,0.467, 1996,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-07-21,0.448, 1996,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-08-01,0.433, 1996,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-08-11,0.392, 1996,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-08-21,0.402, 1996,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-09-01,0.366, 1996,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-09-11,0.393, 1996,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-09-21,0.429, 1996,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-10-01,0.533, 1996,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-10-11,0.599, 1996,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-10-21,0.628, 1996,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-11-01,0.596, 1996,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-11-11,0.578, 1996,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-11-21,0.522, 1996,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-12-01,0.517, 1996,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-12-11,0.408, 1996,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1996-12-21,0.397, 1996,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-01-01,0.399, 1997,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-01-11,0.496, 1997,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-01-21,0.537, 1997,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-02-01,0.488, 1997,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-02-11,0.542, 1997,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-02-21,0.533, 1997,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-03-01,0.465, 1997,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-03-11,0.539, 1997,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-03-21,0.51, 1997,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-04-01,0.543, 1997,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-04-11,0.522, 1997,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-04-21,0.484, 1997,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-05-01,0.448, 1997,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-05-11,0.473, 1997,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-05-21,0.566, 1997,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-06-01,0.573, 1997,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-06-11,0.59, 1997,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-06-21,0.598, 1997,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-07-01,0.528, 1997,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-07-11,0.507, 1997,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-07-21,0.51, 1997,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-08-01,0.495, 1997,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-08-11,0.495, 1997,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-08-21,0.551, 1997,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-09-01,0.514, 1997,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-09-11,0.483, 1997,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-09-21,0.487, 1997,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-10-01,0.51, 1997,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Niger,2202,Agadez,1997-10-11,0.507, 1997,10,2, ,FAO-ASIS
